NAME20,OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,Shape_STAr,Shape_STLe,geometry,BNBs,BNBDensity
1402.02,1,25,025,140202,25025140202,Census Tract,G5020,S,1538599,17120,+42.2495181,-071.1175430,16744412.7314,18525.1330392,"POLYGON ((-71.1262329999999 42.24266699999998, -71.12620599999988 42.24462600000002, -71.12618399999995 42.244874999999986, -71.12613799999986 42.245179000000036, -71.126066 42.245479000000046, -71.12594499999993 42.24585300000005, -71.12584199999993 42.246092999999966, -71.12571299999992 42.24636399999997, -71.12554699999988 42.24665199999998, -71.12541000000003 42.24686599999996, -71.12524599999989 42.24707799999999, -71.12506599999985 42.247296000000006, -71.12484299999988 42.247606999999995, -71.12451100000001 42.24796600000005, -71.12417999999992 42.24830300000003, -71.12411499999993 42.24835400000002, -71.12353999999996 42.24894599999996, -71.1230389999999 42.24946600000003, -71.12243899999982 42.250057999999974, -71.12264499999995 42.25026, -71.12268999999995 42.25028800000004, -71.12270099999999 42.25029900000002, -71.12281499999987 42.25042099999997, -71.12283899999993 42.250485000000054, -71.12282700000002 42.250552999999975, -71.1227529999999 42.250650999999976, -71.1225429999999 42.250901999999975, -71.12245000000001 42.25104799999997, -71.12243699999998 42.25115299999995, -71.12246099999999 42.251235000000015, -71.12253399999997 42.251349999999995, -71.12263999999988 42.25150000000006, -71.1227719999999 42.25168899999996, -71.12288399999998 42.25184900000001, -71.12272899999988 42.25190400000004, -71.12259299999991 42.25194200000003, -71.12222099999988 42.25202899999997, -71.12212699999981 42.25204699999999, -71.1219339999999 42.25206900000004, -71.12159499999997 42.25209700000004, -71.12125599999992 42.25211400000004, -71.12096999999984 42.25211999999997, -71.1208689999999 42.25211799999995, -71.12062999999995 42.252112999999994, -71.12048599999987 42.25213300000003, -71.120395 42.25215800000003, -71.12026400000006 42.252204999999975, -71.12022499999989 42.25222699999997, -71.11997000000002 42.252404, -71.11987299999993 42.252473000000016, -71.11919499999992 42.252933999999975, -71.11905599999993 42.253033, -71.11889399999997 42.253161000000055, -71.11879299999997 42.253240999999974, -71.11873000000007 42.253294999999994, -71.11860200000001 42.25344700000001, -71.11856899999992 42.25351400000001, -71.11849199999986 42.25371999999999, -71.11844600000003 42.253822999999954, -71.11840000000004 42.25392400000003, -71.11835600000006 42.253987999999985, -71.1182839999999 42.25404900000001, -71.11819800000002 42.25412299999999, -71.1179439999999 42.254339999999985, -71.11771099999993 42.254523, -71.1173399999999 42.25480499999997, -71.11721899999986 42.25491700000001, -71.11705699999993 42.25505000000001, -71.11613200000005 42.255731999999966, -71.11600299999989 42.255838, -71.11585800000002 42.25598099999999, -71.11573600000001 42.25613600000001, -71.11569899999999 42.256202000000016, -71.11557500000006 42.256393999999986, -71.11556399999988 42.25642800000002, -71.11543 42.25665499999997, -71.11542000000001 42.256690000000035, -71.11541700000001 42.256724999999996, -71.11544400000002 42.25682999999998, -71.11545899999997 42.25686399999999, -71.11546499999992 42.25687300000003, -71.1154879999999 42.25690499999996, -71.11550299999986 42.25692700000002, -71.11552999999995 42.25699500000002, -71.11552399999997 42.25706599999996, -71.11551300000005 42.257100999999984, -71.1154689999999 42.257163999999996, -71.11523400000002 42.25739000000001, -71.11520499999992 42.25741800000003, -71.115112 42.257500999999955, -71.11477499999991 42.257758, -71.11470300000006 42.25780599999996, -71.11462700000006 42.25784999999998, -71.11438799999993 42.25802800000006, -71.114246 42.258162000000056, -71.1141789999999 42.258225, -71.11414700000005 42.25825200000002, -71.11398799999999 42.25838599999995, -71.11371799999993 42.25859200000001, -71.1134299999999 42.258783999999984, -71.11325999999993 42.25892599999999, -71.11315299999998 42.25882700000003, -71.11312199999986 42.258797, -71.11310699999994 42.258783, -71.11300899999989 42.25868900000002, -71.11295100000005 42.258634000000086, -71.11261999999996 42.25832100000006, -71.11257700000003 42.25827799999999, -71.11249699999988 42.25819700000002, -71.11246799999995 42.258176, -71.11243299999991 42.25814999999999, -71.11240099999988 42.25812300000001, -71.11239199999996 42.25811600000004, -71.11236899999996 42.258079999999985, -71.11139099999998 42.25715199999999, -71.11085799999988 42.25665399999998, -71.11043099999996 42.25624999999999, -71.10973200000001 42.255588999999965, -71.10954399999986 42.255412000000014, -71.10952699999997 42.25475500000001, -71.10952399999988 42.25465500000003, -71.10950099999997 42.25378200000002, -71.10948799999994 42.25332700000004, -71.10946499999994 42.252410000000005, -71.10946199999991 42.252104999999986, -71.10942800000004 42.25101399999998, -71.10940700000002 42.25023399999999, -71.10937699999982 42.249121000000024, -71.10936499999985 42.248551, -71.10935899999987 42.24838900000003, -71.10934899999998 42.248039999999975, -71.10934699999993 42.247990000000044, -71.10993099999995 42.247685000000004, -71.11028599999995 42.247503, -71.11093699999995 42.24717699999997, -71.11177699999999 42.24673399999998, -71.11205700000002 42.246584999999975, -71.11216399999998 42.24652900000002, -71.11261399999994 42.246295999999994, -71.11298500000004 42.246103999999974, -71.11326799999999 42.245947999999984, -71.11344899999996 42.24586300000004, -71.11445999999988 42.24533799999999, -71.1145629999999 42.24528399999998, -71.11464899999994 42.245241000000014, -71.11507100000001 42.245021999999985, -71.11520199999998 42.24495499999997, -71.11539799999991 42.244851999999995, -71.11615499999988 42.244460000000004, -71.11640899999982 42.24432800000002, -71.11652899999987 42.244274, -71.11942299999986 42.242764999999984, -71.119644 42.242650000000005, -71.11993399999994 42.24250099999998, -71.12052199999987 42.24219499999997, -71.121389 42.24174199999998, -71.12211700000005 42.241368999999985, -71.12254799999984 42.24114399999995, -71.12566999999987 42.239527000000024, -71.12577199999986 42.23984499999999, -71.12584499999996 42.240092999999995, -71.12591299999993 42.24032699999998, -71.1260629999999 42.24095099999997, -71.12618399999994 42.24161500000002, -71.12623599999993 42.24211999999999, -71.1262329999999 42.24266699999998))",17.0,6.0057219558660275
1403,2,25,025,140300,25025140300,Census Tract,G5020,S,1548879,38736,+42.2587734,-071.1188131,17087675.6093,24186.6995035,"POLYGON ((-71.13011500000002 42.25117100000001, -71.12960499999994 42.25147199999998, -71.12881700000001 42.25190799999999, -71.12860399999994 42.25204300000002, -71.12853299999993 42.25207800000005, -71.12837299999988 42.25220099999997, -71.12821899999989 42.25234099999999, -71.12805299999987 42.25253300000003, -71.12786300000006 42.252738999999956, -71.12773199999997 42.25291699999999, -71.12754099999987 42.253289999999964, -71.12742200000004 42.253482999999946, -71.127327 42.25364800000003, -71.12715699999993 42.25383399999998, -71.12680500000006 42.25413399999997, -71.12672099999999 42.25419100000003, -71.1266509999999 42.25423899999997, -71.12639099999996 42.254399000000014, -71.12614199999994 42.254561000000024, -71.12601799999989 42.254666, -71.12588099999995 42.254841999999975, -71.12580900000005 42.25500800000002, -71.125779 42.25517099999997, -71.12563599999997 42.25546000000005, -71.125592 42.255613000000004, -71.12530699999994 42.255652999999974, -71.12506300000003 42.256238999999994, -71.12486499999997 42.25675599999995, -71.12470799999993 42.257227000000036, -71.12449499999988 42.258061999999974, -71.12429900000005 42.259014999999984, -71.12390999999994 42.26055100000002, -71.12381799999999 42.261127999999985, -71.12370899999999 42.26167400000001, -71.12356499999991 42.26220600000001, -71.12336599999988 42.26324799999998, -71.12330999999992 42.26350799999998, -71.12297199999986 42.26334799999999, -71.1228959999999 42.26329099999997, -71.12203600000007 42.26292100000005, -71.12160199999994 42.26275599999995, -71.12080999999992 42.26248300000002, -71.120419 42.26235199999996, -71.1199689999999 42.26222199999996, -71.11970499999994 42.26214199999998, -71.11948399999996 42.26208000000005, -71.1189569999999 42.26192300000004, -71.11837399999997 42.26321799999997, -71.11819199999988 42.263569000000025, -71.11803799999988 42.26390500000002, -71.1179689999999 42.263923, -71.11791899999997 42.263967000000015, -71.11787999999999 42.26402399999999, -71.11788299999992 42.26416799999999, -71.1179369999999 42.26429700000004, -71.11802699999987 42.264354000000004, -71.117999 42.26458000000001, -71.1180259999999 42.26477500000002, -71.11811799999992 42.26543700000003, -71.11825399999995 42.26636900000004, -71.11826999999994 42.26659499999996, -71.1180889999999 42.266649000000015, -71.11756400000003 42.26678500000004, -71.11687199999993 42.26697399999996, -71.11642700000003 42.26711200000007, -71.11589399999991 42.26729200000001, -71.1153939999999 42.26746699999996, -71.1148469999999 42.26766899999997, -71.11367599999998 42.26809499999998, -71.11282799999996 42.26841699999999, -71.11238899999982 42.26856399999998, -71.11134399999993 42.26895200000001, -71.11099499999987 42.26903899999994, -71.11148599999997 42.267964000000056, -71.11162699999991 42.267611999999986, -71.11164899999991 42.267483999999975, -71.11162199999998 42.267359, -71.111436 42.26703299999997, -71.11113100000003 42.26655399999999, -71.11082799999983 42.266064999999955, -71.110715 42.26590399999996, -71.11032999999999 42.265365000000024, -71.11014399999985 42.26507500000002, -71.109862 42.26465999999999, -71.10958700000002 42.26426900000003, -71.10949100000003 42.264103000000006, -71.10923700000004 42.26376200000002, -71.10885200000007 42.26319400000005, -71.10863899999994 42.26287799999998, -71.10842000000001 42.262591000000036, -71.10831600000003 42.26266699999998, -71.10816199999996 42.262781, -71.10777199999994 42.262966000000006, -71.10774299999997 42.26297500000003, -71.10725899999996 42.26228600000003, -71.10690299999986 42.261928000000005, -71.10731899999989 42.261701000000016, -71.10772799999998 42.26148000000002, -71.10808500000003 42.261297, -71.10827300000001 42.26119100000003, -71.10836200000006 42.261140999999995, -71.10838800000005 42.26112600000004, -71.1084049999999 42.26111599999999, -71.1084729999999 42.26117300000001, -71.10868199999987 42.26126299999998, -71.1089539999999 42.26129600000007, -71.10914999999991 42.26129400000004, -71.10923500000001 42.261278, -71.10928399999983 42.261278999999995, -71.10951399999993 42.26127500000004, -71.10961000000005 42.26126699999996, -71.10984799999996 42.261233999999945, -71.10998599999989 42.2612, -71.11008199999996 42.26118800000005, -71.11022399999989 42.26116300000004, -71.11032499999992 42.261132000000025, -71.11046499999988 42.261123999999974, -71.11075399999987 42.26104100000004, -71.111101 42.26091599999998, -71.11145999999994 42.26076900000004, -71.11165900000007 42.260630999999975, -71.11186700000002 42.26041, -71.11214499999987 42.26003999999998, -71.11235399999981 42.259837999999995, -71.11256099999983 42.259618999999965, -71.112758 42.259457, -71.11300499999984 42.259254999999975, -71.113276 42.25903100000002, -71.11332599999999 42.25898999999997, -71.11325999999993 42.25892599999999, -71.1134299999999 42.258783999999984, -71.11371799999993 42.25859200000001, -71.11398799999999 42.25838599999995, -71.11414700000005 42.25825200000002, -71.1141789999999 42.258225, -71.114246 42.258162000000056, -71.11438799999993 42.25802800000006, -71.11462700000006 42.25784999999998, -71.11470300000006 42.25780599999996, -71.11477499999991 42.257758, -71.115112 42.257500999999955, -71.11520499999992 42.25741800000003, -71.11523400000002 42.25739000000001, -71.1154689999999 42.257163999999996, -71.11551300000005 42.257100999999984, -71.11552399999997 42.25706599999996, -71.11552999999995 42.25699500000002, -71.11550299999986 42.25692700000002, -71.1154879999999 42.25690499999996, -71.11546499999992 42.25687300000003, -71.11545899999997 42.25686399999999, -71.11544400000002 42.25682999999998, -71.11541700000001 42.256724999999996, -71.11542000000001 42.256690000000035, -71.11543 42.25665499999997, -71.11556399999988 42.25642800000002, -71.11557500000006 42.256393999999986, -71.11569899999999 42.256202000000016, -71.11573600000001 42.25613600000001, -71.11585800000002 42.25598099999999, -71.11600299999989 42.255838, -71.11613200000005 42.255731999999966, -71.11705699999993 42.25505000000001, -71.11721899999986 42.25491700000001, -71.1173399999999 42.25480499999997, -71.11771099999993 42.254523, -71.1179439999999 42.254339999999985, -71.11819800000002 42.25412299999999, -71.1182839999999 42.25404900000001, -71.11835600000006 42.253987999999985, -71.11840000000004 42.25392400000003, -71.11844600000003 42.253822999999954, -71.11849199999986 42.25371999999999, -71.11856899999992 42.25351400000001, -71.11860200000001 42.25344700000001, -71.11873000000007 42.253294999999994, -71.11879299999997 42.253240999999974, -71.11889399999997 42.253161000000055, -71.11905599999993 42.253033, -71.11919499999992 42.252933999999975, -71.11987299999993 42.252473000000016, -71.11997000000002 42.252404, -71.12022499999989 42.25222699999997, -71.12026400000006 42.252204999999975, -71.120395 42.25215800000003, -71.12048599999987 42.25213300000003, -71.12062999999995 42.252112999999994, -71.1208689999999 42.25211799999995, -71.12096999999984 42.25211999999997, -71.12125599999992 42.25211400000004, -71.12159499999997 42.25209700000004, -71.1219339999999 42.25206900000004, -71.12212699999981 42.25204699999999, -71.12222099999988 42.25202899999997, -71.12259299999991 42.25194200000003, -71.12272899999988 42.25190400000004, -71.12288399999998 42.25184900000001, -71.12321199999992 42.25173300000001, -71.12330499999989 42.251686000000014, -71.12332 42.251608000000054, -71.12333299999996 42.251545000000036, -71.12336200000009 42.25147700000002, -71.12339999999993 42.25133699999998, -71.1234909999999 42.250950000000024, -71.12354999999991 42.25081499999998, -71.12360399999989 42.250716, -71.12370699999991 42.250478999999956, -71.12375599999987 42.250378000000026, -71.12382299999996 42.25028300000003, -71.12391699999992 42.25020100000001, -71.12401899999995 42.25012400000004, -71.12405599999991 42.250101000000015, -71.12413899999999 42.25006400000004, -71.12446600000008 42.24999199999999, -71.12450699999991 42.24997399999996, -71.1245199999999 42.249964000000006, -71.12463699999988 42.249867000000044, -71.12468199999991 42.249804000000026, -71.12472999999989 42.249703, -71.12475899999998 42.24959800000004, -71.12476700000008 42.24931500000002, -71.124773 42.249099, -71.12480599999994 42.24892200000001, -71.12486699999997 42.248749000000046, -71.12487500000003 42.24871399999997, -71.12490699999987 42.24864699999998, -71.1249129999999 42.24863800000005, -71.124949 42.24858299999994, -71.12499700000004 42.248522000000015, -71.12508000000008 42.248394, -71.12541099999987 42.24804499999998, -71.12550499999989 42.247954000000014, -71.12557999999991 42.24798499999999, -71.12579799999997 42.24808200000005, -71.12638500000001 42.24831800000001, -71.12692999999992 42.24855700000001, -71.12737399999995 42.248721000000025, -71.12777599999988 42.24889299999999, -71.128282 42.24909500000002, -71.12843299999996 42.24917300000004, -71.12899200000001 42.24799200000004, -71.12903099999988 42.248000000000076, -71.12909999999998 42.248031000000026, -71.12934899999999 42.24813100000001, -71.12951199999985 42.24820999999998, -71.12955699999996 42.248249999999956, -71.12957600000006 42.24829900000002, -71.12956600000001 42.24836900000003, -71.129455 42.248615999999984, -71.12917299999988 42.249208999999944, -71.12899699999991 42.24954700000001, -71.12896699999993 42.249643000000034, -71.12896599999986 42.249724000000036, -71.12899600000001 42.24982099999999, -71.12909899999987 42.249966000000015, -71.12949099999993 42.250424, -71.12954000000002 42.25048399999999, -71.12958999999998 42.25054299999996, -71.12965200000001 42.250616999999984, -71.13011500000002 42.25117100000001))",20.0,6.921493642391164
1404,3,25,025,140400,25025140400,Census Tract,G5020,S,1874512,11680,+42.2692219,-071.1118088,20301318.6964,27404.983907,"POLYGON ((-71.12491399999999 42.27269900000001, -71.12445000000007 42.27300100000002, -71.12356599999985 42.27354000000004, -71.123666 42.27381999999998, -71.12243499999998 42.27379499999997, -71.12145599999995 42.27377599999999, -71.12133299999985 42.27379700000001, -71.12128999999993 42.27382300000002, -71.12125299999994 42.27395199999997, -71.12123699999988 42.27409699999996, -71.12124399999996 42.274219999999985, -71.12132099999987 42.27437800000003, -71.12143500000006 42.274638999999965, -71.12099 42.275645999999995, -71.12086599999995 42.27587100000003, -71.120807 42.27606399999997, -71.12063600000005 42.27689499999998, -71.12034799999994 42.27819000000002, -71.120303 42.27841999999996, -71.12029499999987 42.27855400000003, -71.12030199999997 42.27865099999996, -71.12037799999987 42.27877600000001, -71.12001699999986 42.278821, -71.11999299999992 42.278819, -71.11994099999998 42.27881499999997, -71.11968599999989 42.278773000000015, -71.11932599999992 42.27866299999996, -71.11917599999994 42.278636999999954, -71.11940499999993 42.27743100000004, -71.11953399999999 42.27686799999998, -71.11895600000007 42.276620000000015, -71.11852199999981 42.27641999999997, -71.11778299999995 42.27609199999999, -71.11720699999987 42.27587100000003, -71.11732099999983 42.27663399999998, -71.116264 42.27706, -71.1159749999999 42.27716399999999, -71.11585300000006 42.277197, -71.11573399999996 42.27729500000003, -71.11577500000007 42.27747499999995, -71.11584799999999 42.277642000000036, -71.115974 42.277854000000005, -71.11617299999986 42.27809599999999, -71.11638099999995 42.278339999999986, -71.11650299999992 42.27850799999996, -71.11659399999988 42.27873499999996, -71.1166319999999 42.279001000000044, -71.11637700000004 42.278859, -71.11534199999994 42.27803899999998, -71.11453400000002 42.277371000000095, -71.11418800000001 42.277099999999976, -71.11378999999998 42.27685600000004, -71.11323300000001 42.27657900000002, -71.11279699999996 42.27635699999999, -71.11274399999999 42.27631999999999, -71.11249499999988 42.27620100000002, -71.11186000000006 42.27587700000002, -71.11133199999988 42.27562500000005, -71.111262 42.275582000000014, -71.11082300000002 42.275348, -71.1103739999999 42.275065000000005, -71.10981299999997 42.274765000000016, -71.10964299999989 42.27466899999998, -71.10948199999986 42.27457700000002, -71.10931700000002 42.27445500000004, -71.109191 42.27436300000002, -71.10863500000004 42.273720000000004, -71.10841499999998 42.27350500000005, -71.10803200000005 42.27311200000003, -71.10763899999986 42.272696999999994, -71.107177 42.2722, -71.1068869999999 42.27196699999996, -71.10670300000001 42.27185100000004, -71.10656299999992 42.27176800000002, -71.10630499999998 42.271679, -71.10587600000005 42.271566999999976, -71.1050819999999 42.27140199999996, -71.10472499999997 42.27132799999999, -71.10335799999999 42.27100199999995, -71.10359100000007 42.27061700000003, -71.1038579999999 42.27023799999998, -71.104024 42.270028999999994, -71.1041729999999 42.26985800000006, -71.10436699999997 42.26953400000004, -71.10411399999998 42.26929599999999, -71.10376400000007 42.269002999999984, -71.10358399999987 42.268843000000004, -71.10318300000003 42.2685, -71.10290600000002 42.268262000000014, -71.10254099999987 42.267958000000036, -71.1023989999998 42.26781900000002, -71.10190599999996 42.26739, -71.10162399999994 42.267134, -71.10142300000007 42.266977000000004, -71.10133299999995 42.266906000000006, -71.10124299999993 42.266828999999994, -71.10086199999996 42.26645900000005, -71.10053999999991 42.26614800000001, -71.1002819999999 42.26593800000002, -71.10014199999993 42.26582700000004, -71.099623 42.26550099999998, -71.0993609999999 42.26531899999999, -71.09912700000002 42.265133000000006, -71.09939599999994 42.264989, -71.099676 42.264841000000004, -71.09913899999994 42.26429899999997, -71.0984649999999 42.263600000000004, -71.09804499999994 42.26317500000004, -71.09791299999992 42.26290999999996, -71.09789899999994 42.262882000000026, -71.09820600000002 42.26278000000003, -71.0985039999999 42.26272400000007, -71.09886399999985 42.26258999999997, -71.09911800000005 42.26237299999996, -71.0995709999999 42.261955000000015, -71.09980099999989 42.26176800000006, -71.10023599999995 42.26143199999995, -71.10073099999997 42.26107000000001, -71.10105499999987 42.260842000000004, -71.10129500000008 42.26067499999999, -71.10131299999993 42.260664999999975, -71.1013519999998 42.26064299999996, -71.10142299999998 42.26060399999997, -71.10145899999999 42.26058199999999, -71.10185299999995 42.26037600000003, -71.10215500000007 42.26019099999998, -71.10227599999995 42.260097999999964, -71.10240799999991 42.260023000000004, -71.10269100000006 42.25988399999999, -71.10300399999988 42.259784999999994, -71.10314199999996 42.25975199999998, -71.10328500000003 42.25973000000002, -71.1033819999999 42.25972199999998, -71.10342999999988 42.25972500000004, -71.10360599999991 42.25972300000005, -71.10367199999986 42.25972299999997, -71.10373499999997 42.25973300000001, -71.10382700000001 42.25975599999997, -71.10387399999993 42.25976399999997, -71.10392899999997 42.259780999999975, -71.103963 42.25980999999997, -71.10406200000004 42.25986200000003, -71.10418899999999 42.259986000000026, -71.1043769999999 42.260203999999966, -71.10454099999994 42.260468999999986, -71.104756 42.260663999999984, -71.10500099999992 42.260804, -71.10525999999994 42.26085600000005, -71.10554099999997 42.26087200000003, -71.10559499999991 42.26086199999998, -71.10563399999987 42.260862000000024, -71.10566199999994 42.260862000000024, -71.10574299999982 42.26086300000001, -71.10576999999994 42.26086300000001, -71.10578900000006 42.26086300000002, -71.10588699999992 42.26086300000002, -71.10607900000004 42.26084300000001, -71.10633199999994 42.26079799999997, -71.10674100000003 42.26072399999999, -71.10702599999998 42.26067900000002, -71.10746100000001 42.26065200000003, -71.10760499999994 42.26067399999998, -71.10792599999986 42.26078800000006, -71.10812600000003 42.260881000000026, -71.10833700000006 42.261058999999975, -71.1084049999999 42.26111599999999, -71.10838800000005 42.26112600000004, -71.10836200000006 42.261140999999995, -71.10827300000001 42.26119100000003, -71.10808500000003 42.261297, -71.10772799999998 42.26148000000002, -71.10731899999989 42.261701000000016, -71.10690299999986 42.261928000000005, -71.10725899999996 42.26228600000003, -71.10774299999997 42.26297500000003, -71.10777199999994 42.262966000000006, -71.10816199999996 42.262781, -71.10831600000003 42.26266699999998, -71.10842000000001 42.262591000000036, -71.10863899999994 42.26287799999998, -71.10885200000007 42.26319400000005, -71.10923700000004 42.26376200000002, -71.10949100000003 42.264103000000006, -71.10958700000002 42.26426900000003, -71.109862 42.26465999999999, -71.11014399999985 42.26507500000002, -71.11032999999999 42.265365000000024, -71.110715 42.26590399999996, -71.11082799999983 42.266064999999955, -71.11113100000003 42.26655399999999, -71.111436 42.26703299999997, -71.11162199999998 42.267359, -71.11164899999991 42.267483999999975, -71.11162699999991 42.267611999999986, -71.11148599999997 42.267964000000056, -71.11099499999987 42.26903899999994, -71.11134399999993 42.26895200000001, -71.11238899999982 42.26856399999998, -71.11282799999996 42.26841699999999, -71.11367599999998 42.26809499999998, -71.1148469999999 42.26766899999997, -71.1153939999999 42.26746699999996, -71.11589399999991 42.26729200000001, -71.11642700000003 42.26711200000007, -71.11687199999993 42.26697399999996, -71.11756400000003 42.26678500000004, -71.1180889999999 42.266649000000015, -71.11826999999994 42.26659499999996, -71.11839099999982 42.26684299999999, -71.11889699999988 42.26763799999997, -71.11951899999981 42.26866000000003, -71.1200029999999 42.26941100000005, -71.12025199999995 42.26981400000004, -71.12060699999991 42.27028399999997, -71.120778 42.27041500000001, -71.120999 42.270549, -71.12118499999997 42.270684, -71.12134599999993 42.27059399999998, -71.12141300000005 42.27045199999998, -71.12143999999995 42.27038599999998, -71.12177599999983 42.270675999999945, -71.12216100000006 42.27103700000001, -71.12297299999986 42.271224, -71.1233629999999 42.27130899999998, -71.12348999999995 42.27134900000002, -71.12358699999987 42.27141599999996, -71.12371399999995 42.27152199999997, -71.12415399999985 42.27195400000002, -71.12466699999995 42.27245800000006, -71.12479799999986 42.27258500000004, -71.12491399999999 42.27269900000001))",11.0,3.203147858757602
1401.06,4,25,025,140106,25025140106,Census Tract,G5020,S,278837,3116,+42.2738738,-071.1371416,3034720.10327,7521.41903933,"POLYGON ((-71.14069299999993 42.27469500000005, -71.14065300000007 42.27517900000001, -71.1403079999999 42.275429, -71.14026900000007 42.27547400000003, -71.14000799999997 42.275713999999965, -71.13962000000006 42.276071, -71.13913999999988 42.27647700000005, -71.13864899999987 42.27690099999997, -71.13831699999999 42.277176000000004, -71.13816899999982 42.27731100000002, -71.13772599999997 42.27768899999995, -71.13714499999986 42.27818200000001, -71.13699800000002 42.278322999999986, -71.13642299999991 42.27791099999999, -71.13589599999995 42.27759199999998, -71.13570600000007 42.27746699999999, -71.13534499999997 42.27726000000001, -71.13478499999992 42.27689800000004, -71.13462599999993 42.27678400000001, -71.13408399999997 42.276441000000005, -71.13375100000003 42.27623900000002, -71.13315400000005 42.275885000000066, -71.132863 42.275680999999985, -71.13212299999998 42.27521799999996, -71.13164200000004 42.274908, -71.13243799999996 42.27423200000001, -71.13270299999992 42.274036999999964, -71.13351000000007 42.274542999999994, -71.13378099999984 42.274396, -71.13465899999996 42.27350299999998, -71.1363079999999 42.27182799999998, -71.13659200000004 42.27151000000002, -71.13756500000001 42.27199199999998, -71.13776299999999 42.27211600000003, -71.13850499999992 42.272616000000006, -71.1390199999999 42.273218000000014, -71.13952499999998 42.273551000000026, -71.14003899999992 42.273574000000025, -71.13995499999994 42.27416100000004, -71.14017699999987 42.274195999999996, -71.140387 42.27421299999999, -71.140537 42.27422999999999, -71.14061199999992 42.274259, -71.140753 42.274344, -71.14069299999993 42.27469500000005))",1.0,1.9476589563040436
1102.01,5,25,025,110201,25025110201,Census Tract,G5020,S,348208,0,+42.2804960,-071.1170508,3747839.93342,10276.929778,"POLYGON ((-71.11999299999992 42.278819, -71.11984299999995 42.27954200000003, -71.11971199999991 42.28028800000001, -71.11967200000004 42.28084699999998, -71.11963400000002 42.28148200000003, -71.11961799999999 42.282684999999965, -71.11958799999991 42.28390999999999, -71.11956499999994 42.285016999999996, -71.11954899999994 42.285511000000035, -71.11881700000002 42.28550100000002, -71.11885799999996 42.28530599999997, -71.11890899999995 42.28496, -71.11853199999989 42.28474999999996, -71.11819299999992 42.28452599999997, -71.11786999999988 42.28429999999998, -71.11720699999994 42.28385499999998, -71.11684199999999 42.28360200000002, -71.11664700000007 42.28348200000002, -71.11642699999997 42.28333600000003, -71.1160069999999 42.28307799999998, -71.11498399999995 42.282422999999966, -71.11485299999998 42.28235699999999, -71.11367400000009 42.281615, -71.11360799999991 42.281582000000036, -71.113245 42.281351, -71.11246400000003 42.280755, -71.11227799999993 42.28058499999998, -71.11221899999997 42.28049899999998, -71.11220800000005 42.28033900000005, -71.11223200000003 42.280214, -71.11233899999989 42.28028100000002, -71.11343099999998 42.279941000000015, -71.11359399999988 42.280041000000026, -71.11356299999997 42.27964399999999, -71.11355299999995 42.27958900000001, -71.11366199999995 42.27945300000001, -71.113804 42.27931099999999, -71.11449799999998 42.278591999999996, -71.114602 42.27847299999998, -71.11469999999993 42.27839, -71.11523499999991 42.278093000000034, -71.11534199999994 42.27803899999998, -71.11637700000004 42.278859, -71.1166319999999 42.279001000000044, -71.11659399999988 42.27873499999996, -71.11650299999992 42.27850799999996, -71.11638099999995 42.278339999999986, -71.11617299999986 42.27809599999999, -71.115974 42.277854000000005, -71.11584799999999 42.277642000000036, -71.11577500000007 42.27747499999995, -71.11573399999996 42.27729500000003, -71.11585300000006 42.277197, -71.1159749999999 42.27716399999999, -71.116264 42.27706, -71.11732099999983 42.27663399999998, -71.11720699999987 42.27587100000003, -71.11778299999995 42.27609199999999, -71.11852199999981 42.27641999999997, -71.11895600000007 42.276620000000015, -71.11953399999999 42.27686799999998, -71.11940499999993 42.27743100000004, -71.11917599999994 42.278636999999954, -71.11932599999992 42.27866299999996, -71.11968599999989 42.278773000000015, -71.11994099999998 42.27881499999997, -71.11999299999992 42.278819))",10.0,15.767923573255983
